html_file,table_num,属性名,説明,属性の型
KsjTmplt-S05-c.html,1,乗車_乗用車,端末交通手段「乗用車」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,1,乗車_軽乗用車,端末交通手段「軽乗用車」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,1,乗車_貨物自動車・軽貨物車,端末交通手段「貨物自動車・軽貨物車」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,1,乗車_自家用バス・貸切りバス,端末交通手段「自家用バス・貸切りバス」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,1,乗車_タクシー・ハイヤー,端末交通手段「タクシー・ハイヤー」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,1,乗車_自動二輪車,端末交通手段「自動二輪車」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,1,乗車_原動機付き自転車,端末交通手段「原動機付き自転車」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,1,乗車_自転車,端末交通手段「自転車」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,1,乗車_徒歩,端末交通手段「徒歩」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,1,乗車_航空機,端末交通手段「航空機」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,1,乗車_船舶,端末交通手段「船舶」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,1,乗車_その他,その他の端末交通手段を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,1,乗車_不明,「不明」の端末交通手段を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,1,乗車_合計,端末交通手段を降りて対象駅から乗車する合計トリップ数,整数型
KsjTmplt-S05-c.html,1,降車_路線バス・都電,対象駅で降車し、端末交通手段「路線バス・都電」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,1,降車_乗用車,対象駅で降車し、端末交通手段「乗用車」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,1,降車_軽乗用車,対象駅で降車し、端末交通手段「軽乗用車」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,1,降車_貨物自動車・軽貨物車,対象駅で降車し、端末交通手段「貨物自動車・軽貨物車」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,1,降車_自家用バス・貸切りバス,対象駅で降車し、端末交通手段「自家用バス・貸切りバス」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,1,降車_タクシー・ハイヤー,対象駅で降車し、端末交通手段「タクシー・ハイヤー」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,1,降車_自動二輪車,対象駅で降車し、端末交通手段「自動二輪車」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,1,降車_原動機付き自転車,対象駅で降車し、端末交通手段「原動機付き自転車」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,1,降車_自転車,対象駅で降車し、端末交通手段「自転車」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,1,降車_徒歩,対象駅で降車し、端末交通手段「徒歩」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,1,降車_航空機,対象駅で降車し、端末交通手段「航空機」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,1,降車_船舶,対象駅で降車し、端末交通手段「船舶」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,1,降車_その他,対象駅で降車し、その他の端末交通手段に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,1,降車_不明,対象駅で降車し、端末交通手段が「不明」のトリップ数,整数型
KsjTmplt-S05-c.html,1,降車_合計,対象駅で降車し、端末交通手段に乗り換える合計トリップ数,整数型
KsjTmplt-S05-c.html,2,調査年度,パーソントリップ調査の実施年度,整数型
KsjTmplt-S05-c.html,2,駅コード,駅のコード,コードリスト「近畿圏H12年度駅コード」「近畿圏H22年度駅コード」
KsjTmplt-S05-c.html,2,運営会社,鉄道路線を運営する会社,コードリスト「近畿圏H12年度駅コード」「近畿圏H22年度駅コード」
KsjTmplt-S05-c.html,2,駅名,駅の名称,コードリスト「近畿圏H12年度駅コード」「近畿圏H22年度駅コード」
KsjTmplt-S05-c.html,2,乗車_バス,端末交通手段「バス」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,2,乗車_自家用自動車,端末交通手段「自家用自動車」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,2,乗車_タクシー・ハイヤー,端末交通手段「タクシー・ハイヤー」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,2,乗車_自動車,端末交通手段「自動車」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,2,乗車_自動二輪原付,端末交通手段「自動二輪原付」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,2,乗車_自転車,端末交通手段「自転車」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,2,乗車_二輪,端末交通手段「二輪」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,2,乗車_徒歩,端末交通手段「徒歩」を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,2,乗車_その他,その他の端末交通手段を降りて対象駅から乗車するトリップ数,整数型
KsjTmplt-S05-c.html,2,乗車_合計,端末交通手段を降りて対象駅から乗車する合計トリップ数,整数型
KsjTmplt-S05-c.html,2,降車_バス,対象駅で降車し、端末交通手段「バス」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,2,降車_自家用自動車,対象駅で降車し、端末交通手段「自家用自動車」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,2,降車_タクシー・ハイヤー,対象駅で降車し、端末交通手段「タクシー・ハイヤー」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,2,降車_自動車,対象駅で降車し、端末交通手段「自動車」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,2,降車_自動二輪原付,対象駅で降車し、端末交通手段「自動二輪原付」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,2,降車_自転車,対象駅で降車し、端末交通手段「自転車」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,2,降車_二輪,対象駅で降車し、端末交通手段「二輪」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,2,降車_徒歩,対象駅で降車し、端末交通手段「徒歩」に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,2,降車_その他,対象駅で降車し、その他の端末交通手段に乗り換えるトリップ数,整数型
KsjTmplt-S05-c.html,2,降車_合計,対象駅で降車し、端末交通手段に乗り換える合計トリップ数,整数型
KsjTmplt-S05-d-v2_2.html,1,調査年度（S05d_044）,旅客地域流動量調査の実施年度,整数型
KsjTmplt-S05-d-v2_2.html,1,発ゾーンコード（S05d_045）,ＯＤ量の発ゾーンのコード,コードリスト「旅客地域流動ゾーンコード」
KsjTmplt-S05-d-v2_2.html,1,着ゾーンコード（S05d_046）,ＯＤ量の着ゾーンのコード,コードリスト「旅客地域流動ゾーンコード」
KsjTmplt-S05-d-v2_2.html,1,ＪＲ定期旅客数（S05d_047）,輸送機関「ＪＲ定期」の輸送人員（千人）,実数型
KsjTmplt-S05-d-v2_2.html,1,ＪＲ定期外旅客数（S05d_048）,輸送機関「ＪＲ定期外」の輸送人員（千人）,実数型
KsjTmplt-S05-d-v2_2.html,1,ＪＲ合計旅客数（S05d_049）,輸送機関「ＪＲ合計」の輸送人員（千人）,実数型
KsjTmplt-S05-d-v2_2.html,1,民鉄定期旅客数（S05d_050）,輸送機関「民鉄定期」の輸送人員（千人）,実数型
KsjTmplt-S05-d-v2_2.html,1,民鉄定期外旅客数（S05d_051）,輸送機関「民鉄定期外」の輸送人員（千人）,実数型
KsjTmplt-S05-d-v2_2.html,1,民鉄合計旅客数（S05d_052）,輸送機関「民鉄合計」の輸送人員（千人）,実数型
KsjTmplt-S05-d-v2_2.html,1,乗合バス旅客数（S05d_053）,輸送機関「乗合バス」の輸送人員（千人）,実数型
KsjTmplt-S05-d-v2_2.html,1,貸切バス旅客数（S05d_054）,輸送機関「貸切バス」の輸送人員（千人）,実数型
KsjTmplt-S05-d-v2_2.html,1,自家用バス旅客数（S05d_055）,輸送機関「自家用バス」の輸送人員（千人）,実数型　（*）
KsjTmplt-S05-d-v2_2.html,1,営業用乗用車旅客数（S05d_056）,輸送機関「営業用乗用車」の輸送人員（千人）,実数型
KsjTmplt-S05-d-v2_2.html,1,自家用乗用車旅客数（S05d_057）,輸送機関「自家用乗用車」の輸送人員（千人）,実数型　（*）
KsjTmplt-S05-d-v2_2.html,1,自動車合計旅客数（S05d_058）,輸送機関「自動車合計」の輸送人員（千人）,実数型
KsjTmplt-S05-d-v2_2.html,1,旅客船旅客数（S05d_059）,輸送機関「旅客船」の輸送人員（千人）,実数型
KsjTmplt-S05-d-v2_2.html,1,航空旅客数（S05d_060）,輸送機関「航空」の輸送人員（千人）,実数型
KsjTmplt-S05-d-v2_2.html,1,全機関旅客数（S05d_061）,輸送機関「全機関」の輸送人員（千人）,実数型
KsjTmplt-S05-d-v2_2.html,2,調査年度（S05d_001）,貨物地域流動調査の実施年度,整数型
KsjTmplt-S05-d-v2_2.html,2,発ゾーンコード（S05d_002）,ＯＤ量の発ゾーンの行政コード,コードリスト「貨物地域流動ゾーンコード」
KsjTmplt-S05-d-v2_2.html,2,着ゾーンコード（S05d_003）,ＯＤ量の着ゾーンの行政コード,コードリスト「貨物地域流動ゾーンコード」
KsjTmplt-S05-d-v2_2.html,2,全機関_農水産品トン数（S05d_004）,輸送機関「全機関」の農水産品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,全機関_林産品トン数（S05d_005）,輸送機関「全機関」の林産品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,全機関_鉱産品トン数（S05d_006）,輸送機関「全機関」の鉱産品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,全機関_金属・機械工業品トン数（S05d_007）,輸送機関「全機関」の金属・機械工業品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,全機関_化学工業品トン数（S05d_008）,輸送機関「全機関」の化学工業品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,全機関_軽工業品トン数（S05d_009）,輸送機関「全機関」の軽工業品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,全機関_雑工業品トン数（S05d_010）,輸送機関「全機関」の雑工業品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,全機関_特種品トン数（S05d_011）,輸送機関「全機関」の特種品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,全機関_その他トン数（S05d_012）,輸送機関「全機関」のその他の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,全機関_合計トン数（S05d_013）,輸送機関「全機関」の合計輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,鉄道_農水産品トン数（S05d_014）,輸送機関「鉄道」の農水産品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,鉄道_林産品トン数（S05d_015）,輸送機関「鉄道」の林産品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,鉄道_鉱産品トン数（S05d_016）,輸送機関「鉄道」の鉱産品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,鉄道_金属・機械工業品トン数（S05d_017）,輸送機関「鉄道」の金属・機械工業品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,鉄道_化学工業品トン数（S05d_018）,輸送機関「鉄道」の化学工業品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,鉄道_軽工業品トン数（S05d_019）,輸送機関「鉄道」の軽工業品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,鉄道_雑工業品トン数（S05d_020）,輸送機関「鉄道」の雑工業品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,鉄道_特種品トン数（S05d_021）,輸送機関「鉄道」の特種品の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,鉄道_その他トン数（S05d_022）,輸送機関「鉄道」のその他の輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,鉄道_合計トン数（S05d_023）,輸送機関「鉄道」の合計輸送トン数,整数型
KsjTmplt-S05-d-v2_2.html,2,海運_農水産品トン数（S05d_024）,輸送機関「海運」の農水産品の輸送トン数,整数型
